,Model,PET_Model,Rain_ForcingTotal,Rain_Input,QOutSim,QOutObs,PotET,ActualET,Qsim_Qobs,PotET_ActualET,AridityNG,Aridity_year,AridityCAMELS,Lat,Long,diff_Q,Aridity_ratio,Aridity_ratio_year,diff_A,NCat,N_Nexus,A_Best1
07263295,PET_4_CFE,PET_4,9.15059938692609,9.150594170524494,2.449287003233477,3.8556560983735992,10.560818404474821,6.7275555208026105,0.6352451932283691,1.5697853955748395,1.154112859522596,1.1541128595225936,0.859007898665077,34.92234248098871,-92.84742915183341,0.36475480677163086,1.3435416150609565,1.3435416150609536,0.3435416150609565,17,10.0,PET_2
07263295,PET_5_CFE,PET_5,9.15059938692609,9.150594170524494,1.2612389626129406,3.8556560983735992,13.73069207556665,7.928652027533611,0.3271139672298468,1.731781395864575,1.5005246456886234,1.5005246456886274,0.859007898665077,34.92234248098871,-92.84742915183341,0.6728860327701531,1.7468112319112339,1.7468112319112385,0.7468112319112339,17,10.0,PET_2
07291000,NOAH_CFE,NOAH,9.527359314034591,9.010253861919377,4.523294288964331,2.584683787357762,6.146368265241266,4.468634873641694,1.7500377845401145,1.3754465153319433,0.6821526184981382,0.6821526184981392,0.746843729797645,31.659660278895657,-90.83284622682204,0.7500377845401145,0.913380659543015,0.9133806595430163,0.08661934045698505,57,23.0,PET_2
07291000,PET_1_CFE,PET_1,9.527359314034591,9.527358779064599,3.3363078688402275,2.584683787357762,13.734454052768829,6.186648723922532,1.2907992401851316,2.2200151755279793,1.4415804391610498,1.4415804391610467,0.746843729797645,31.659660278895657,-90.83284622682204,0.2907992401851316,1.9302303569605406,1.9302303569605364,0.9302303569605406,57,23.0,PET_2
07291000,PET_2_CFE,PET_2,9.527359314034591,9.527358779064599,3.926027585540872,2.584683787357762,9.027020897836637,5.601891527169519,1.5189585684500007,1.6114237225149808,0.9474840936684988,0.9474840936685,0.746843729797645,31.659660278895657,-90.83284622682204,0.5189585684500007,1.268651065632186,1.2686510656321877,0.2686510656321861,57,23.0,PET_2
07291000,PET_3_CFE,PET_3,9.527359314034591,9.527358779064599,3.5732037974656086,2.584683787357762,12.031144687981802,5.950485495915163,1.3824529773982055,2.021876147121245,1.2627995824424099,1.2627995824424023,0.746843729797645,31.659660278895657,-90.83284622682204,0.3824529773982055,1.690848476139127,1.6908484761391167,0.6908484761391269,57,23.0,PET_2
07291000,PET_4_CFE,PET_4,9.527359314034591,9.527358779064599,3.919744722994746,2.584683787357762,12.369623467406642,5.598330520372569,1.5165277633446113,2.2095200385888334,1.2983266143590215,1.298326614359025,0.746843729797645,31.659660278895657,-90.83284622682204,0.5165277633446113,1.7384180418985362,1.7384180418985409,0.7384180418985362,57,23.0,PET_2
07291000,PET_5_CFE,PET_5,9.527359314034591,9.527358779064599,3.137463439619407,2.584683787357762,15.898505212831804,6.385965959724013,1.213867419668668,2.4896006826692982,1.6687211620252143,1.6687211620252111,0.746843729797645,31.659660278895657,-90.83284622682204,0.21386741966866807,2.234364560411251,2.234364560411247,1.234364560411251,57,23.0,PET_2
07299670,NOAH_CFE,NOAH,3.31739274843632,3.2055381650142176,0.31026097156201143,0.1263270542960121,7.271235879436819,2.904023131521667,2.45601366461852,2.5038491603291035,2.2683354573020873,2.2683354573020904,2.33652699692291,34.45163231387394,-99.99679083339457,1.4560136646185202,0.9708150003357001,0.9708150003357015,0.029184999664299882,55,28.0,PET_4
07299670,PET_1_CFE,PET_1,3.31739274843632,3.3173918086520326,0.2842558758125708,0.1263270542960121,12.351518451480128,3.041015315842739,2.250158348080346,4.061642960866583,3.7232618767751053,3.7232618767751404,2.33652699692291,34.45163231387394,-99.99679083339457,1.2501583480803462,1.593502613784671,1.5935026137846862,0.5935026137846711,55,28.0,PET_4
07299670,PET_2_CFE,PET_2,3.31739274843632,3.3173918086520326,0.2671161937335013,0.1263270542960121,19.125672231205677,3.0892055360716717,2.114481297945801,6.191129728301105,5.765273845954626,5.765273845954668,2.33652699692291,34.45163231387394,-99.99679083339457,1.114481297945801,2.4674544114179744,2.467454411417992,1.4674544114179744,55,28.0,PET_4
07299670,PET_3_CFE,PET_3,3.31739274843632,3.3173918086520326,0.28132719649444693,0.1263270542960121,13.213845164918474,3.052909724888646,2.2269750376291952,4.328279037271711,3.9832030483874927,3.9832030483875225,2.33652699692291,34.45163231387394,-99.99679083339457,1.2269750376291952,1.7047537022397656,1.7047537022397785,0.7047537022397656,55,28.0,PET_4
07299670,PET_4_CFE,PET_4,3.31739274843632,3.3173918086520326,0.37620592901772476,0.1263270542960121,11.591791922943075,2.944068298729305,2.978031357686782,3.9373379781801363,3.4942486723186335,3.494248672318663,2.33652699692291,34.45163231387394,-99.99679083339457,1.978031357686782,1.4954882511181704,1.495488251118183,0.4954882511181704,55,28.0,PET_4
07299670,PET_5_CFE,PET_5,3.31739274843632,3.3173918086520326,0.27217305221975624,0.1263270542960121,15.6882589580051,3.0549083089735425,2.1545111911023813,5.135427113122226,4.72909437983443,4.72909437983446,2.33652699692291,34.45163231387394,-99.99679083339457,1.1545111911023813,2.0239844804114875,2.0239844804115004,1.0239844804114875,55,28.0,PET_4
07301410,NOAH_CFE,NOAH,3.24653912281729,3.084583583373215,0.12257893020170624,0.05877921269485545,8.698968246326155,2.9155243356735014,2.0854129305552056,2.983671972786551,2.820143468705492,2.820143468705533,1.72085929084126,35.51811812042353,-100.3416926872898,1.0854129305552056,1.6387995716528545,1.6387995716528783,0.6387995716528545,63,34.0,NOAH
07301410,PET_1_CFE,PET_1,3.24653912281729,3.246537792949045,0.11819811099019611,0.05877921269485545,11.691849082255223,3.0687819446837983,2.0108828541785013,3.8099315275591956,3.6013285006717086,3.601328500671729,1.72085929084126,35.51811812042353,-100.3416926872898,1.0108828541785013,2.0927501277057705,2.0927501277057825,1.0927501277057705,63,34.0,NOAH
07301410,PET_2_CFE,PET_2,3.24653912281729,3.246537792949045,0.1081812328902036,0.05877921269485545,19.485315486116402,3.1092885765641873,1.8404675382743256,6.266808308815125,6.001875452808637,6.00187545280868,1.72085929084126,35.51811812042353,-100.3416926872898,0.8404675382743256,3.487720050530428,3.4877200505304535,2.487720050530428,63,34.0,NOAH
07301410,PET_3_CFE,PET_3,3.24653912281729,3.246537792949045,0.1154127597105914,0.05877921269485545,13.379026891364115,3.0836996284349043,1.9634961820557475,4.338628434493304,4.1210137520718835,4.12101375207187,1.72085929084126,35.51811812042353,-100.3416926872898,0.9634961820557475,2.3947418443824553,2.3947418443824477,1.3947418443824553,63,34.0,NOAH
07301410,PET_4_CFE,PET_4,3.24653912281729,3.246537792949045,0.2132801368481933,0.05877921269485545,10.833840489331088,2.974187840865526,3.628495977913299,3.642621471473135,3.337044316212932,3.3370443162129475,1.72085929084126,35.51811812042353,-100.3416926872898,2.628495977913299,1.9391732572054645,1.9391732572054734,0.9391732572054645,63,34.0,NOAH
07301410,PET_5_CFE,PET_5,3.24653912281729,3.246537792949045,0.11256124278983413,0.05877921269485545,15.092015116779773,3.0793025363001005,1.914983845975975,4.901114761823113,4.648649139263738,4.648649139263732,1.72085929084126,35.51811812042353,-100.3416926872898,0.9149838459759749,2.7013534250038522,2.7013534250038487,1.7013534250038522,63,34.0,NOAH
07315200,NOAH_CFE,NOAH,4.370839402184625,4.217835228452876,0.4572711977095394,0.11865898000013995,7.751206432978061,3.8284360387327783,3.853658591275604,2.024640441830061,1.837721488191288,1.8377214881912987,1.70766093969166,33.586986162919224,-98.11905854936127,2.853658591275604,1.0761629814658127,1.076162981465819,0.07616298146581268,50,21.0,NOAH
07315200,PET_1_CFE,PET_1,4.370839402184625,4.370837606551013,0.3620270503236096,0.11865898000013995,12.965670107400797,4.042461158322228,3.05098737847892,3.2073703616689873,2.966403988097807,2.9664039880977913,1.70766093969166,33.586986162919224,-98.11905854936127,2.05098737847892,1.737115324915395,1.737115324915386,0.737115324915395,50,21.0,NOAH
07315200,PET_2_CFE,PET_2,4.370839402184625,4.370837606551013,0.34850433300194267,0.11865898000013995,18.08457253633297,4.111903500868296,2.9370245134547055,4.398102370961312,4.137553065167145,4.137553065167174,1.70766093969166,33.586986162919224,-98.11905854936127,1.9370245134547055,2.4229359406172475,2.422935940617265,1.4229359406172475,50,21.0,NOAH
07315200,PET_3_CFE,PET_3,4.370839402184625,4.370837606551013,0.36093612030228794,0.11865898000013995,13.872768931629418,4.059439134047928,3.0417935524295103,3.417410256326713,3.1739383112373947,3.1739383112373556,1.70766093969166,33.586986162919224,-98.11905854936127,2.0417935524295103,1.8586466654267386,1.8586466654267155,0.8586466654267386,50,21.0,NOAH
07315200,PET_4_CFE,PET_4,4.370839402184625,4.370837606551013,0.726620526326852,0.11865898000013995,11.487612858680997,3.673699202200471,6.123603340648934,3.1269878741841874,2.6282406011752437,2.6282406011752206,1.70766093969166,33.586986162919224,-98.11905854936127,5.123603340648934,1.5390880824678266,1.539088082467813,0.5390880824678266,50,21.0,NOAH
07315200,PET_5_CFE,PET_5,4.370839402184625,4.370837606551013,0.3450610639837563,0.11865898000013995,16.35564017266587,4.0564129150273995,2.908006321842218,4.032045187528793,3.741992186612477,3.7419921866124706,1.70766093969166,33.586986162919224,-98.11905854936127,1.908006321842218,2.1912969370185054,2.1912969370185014,1.1912969370185054,50,21.0,NOAH
07315700,NOAH_CFE,NOAH,4.621858959452986,4.459741221701362,0.31434928394283856,0.2586010540152223,7.341730297999668,4.181538981103186,1.2155761898957096,1.7557483814398762,1.6462233867459344,1.6462233867459304,1.22670685204901,34.10124888077872,-97.70998332446692,0.2155761898957096,1.3419859716249172,1.341985971624914,0.3419859716249172,157,67.0,NOAH
07315700,PET_1_CFE,PET_1,4.621858959452986,4.6218615307577045,0.20911316655649034,0.2586010540152223,12.396170490967032,4.40493113605831,0.8086323056679463,2.814157612929125,2.682073101600431,2.682073101600442,1.22670685204901,34.10124888077872,-97.70998332446692,0.1913676943320537,2.1864010110650915,2.1864010110651004,1.1864010110650915,157,67.0,NOAH
07315700,PET_2_CFE,PET_2,4.621858959452986,4.6218615307577045,0.20051898262930085,0.2586010540152223,16.33578553275871,4.531139509231778,0.7753989379234992,3.6052267866562167,3.5344601788796197,3.5344601788795993,1.22670685204901,34.10124888077872,-97.70998332446692,0.22460106207650077,2.881259017161183,2.8812590171611663,1.8812590171611832,157,67.0,NOAH
07315700,PET_3_CFE,PET_3,4.621858959452986,4.6218615307577045,0.21006755461384488,0.2586010540152223,12.802855606006544,4.431367228478322,0.8123228863617835,2.8891434507455362,2.77006472842289,2.7700647284228586,1.22670685204901,34.10124888077872,-97.70998332446692,0.1876771136382165,2.2581309656793365,2.2581309656793107,1.2581309656793365,157,67.0,NOAH
07315700,PET_4_CFE,PET_4,4.621858959452986,4.6218615307577045,0.41926395096628527,0.2586010540152223,11.33953474486993,4.19476803068978,1.6212770383434156,2.7032566906936393,2.4534561819750005,2.453456181975,1.22670685204901,34.10124888077872,-97.70998332446692,0.6212770383434156,2.000034627569667,2.0000346275696668,1.0000346275696672,157,67.0,NOAH
07315700,PET_5_CFE,PET_5,4.621858959452986,4.6218615307577045,0.19442754598770323,0.2586010540152223,15.566701553849231,4.422098090091807,0.75184359448225,3.520207204070874,3.368058833060115,3.368058833060125,1.22670685204901,34.10124888077872,-97.70998332446692,0.24815640551774998,2.7456101899441845,2.7456101899441925,1.7456101899441845,157,67.0,NOAH
07335700,NOAH_CFE,NOAH,9.331923021324435,8.935872836902556,3.9815983826991457,3.874644963444985,6.072533411677257,4.974403532972884,1.027603411477233,1.220756090941438,0.6795680201042543,0.6795680201042532,0.669954865647405,34.62700355160197,-94.58894520911497,0.027603411477232997,1.0143489583399916,1.01434895833999,0.014348958339991613,13,3.0,NOAH
07335700,PET_1_CFE,PET_1,9.331923021324435,9.351322263646775,2.0846053891786878,3.874644963444985,11.010375673236366,7.292764509545144,0.5380119749927345,1.509767065538099,1.177413777732712,1.177413777732718,0.669954865647405,34.62700355160197,-94.58894520911497,0.46198802500726555,1.7574523868782244,1.7574523868782332,0.7574523868782244,13,3.0,NOAH
07335700,PET_2_CFE,PET_2,9.331923021324435,9.351322263646775,2.1811408092650098,3.874644963444985,11.625025575254986,7.305524601444591,0.5629266242050048,1.5912649959396836,1.2431424399143234,1.2431424399143283,0.669954865647405,34.62700355160197,-94.58894520911497,0.43707337579499517,1.8555614768362396,1.855561476836247,0.8555614768362396,13,3.0,NOAH
07335700,PET_3_CFE,PET_3,9.331923021324435,9.351322263646775,2.3333418054554635,3.874644963444985,10.64872483398123,7.077949432017961,0.602207899683502,1.504492923587506,1.1387400127763858,1.1387400127763836,0.669954865647405,34.62700355160197,-94.58894520911497,0.39779210031649803,1.6997264609399834,1.69972646093998,0.6997264609399834,13,3.0,NOAH
07335700,PET_4_CFE,PET_4,9.331923021324435,9.351322263646775,2.8859055908830022,3.874644963444985,9.805834629625615,6.492255185325141,0.7448180718775108,1.5103895872408664,1.048604074714199,1.0486040747141971,0.669954865647405,34.62700355160197,-94.58894520911497,0.2551819281224892,1.5651861468322787,1.565186146832276,0.5651861468322787,13,3.0,NOAH
07335700,PET_5_CFE,PET_5,9.331923021324435,9.351322263646775,1.4575882481259401,3.874644963444985,13.598493839087597,7.930774200985857,0.3761862730333837,1.7146489730343348,1.4541787199390703,1.4541787199390892,0.669954865647405,34.62700355160197,-94.58894520911497,0.6238137269666163,2.170562219193434,2.170562219193462,1.170562219193434,13,3.0,NOAH
07340300,NOAH_CFE,NOAH,9.665191070590392,9.260978937467202,4.9215745231037085,3.696642957712601,5.102277546399581,4.3719701562848465,1.3313632339946262,1.1670430867568695,0.5509436508658133,0.5509436508658165,0.657004332127709,34.43022007416218,-94.20078030804427,0.3313632339946262,0.8385692816995314,0.8385692816995363,0.16143071830046862,26,14.0,PET_4
07340300,PET_1_CFE,PET_1,9.665191070590392,9.66520030367366,2.2300758020277134,3.696642957712601,11.40003272873474,7.443659658855039,0.6032705423646415,1.5315091300786658,1.1794926510112456,1.1794926510112558,0.657004332127709,34.43022007416218,-94.20078030804427,0.3967294576353585,1.7952585596984691,1.7952585596984847,0.7952585596984691,26,14.0,PET_4
07340300,PET_2_CFE,PET_2,9.665191070590392,9.66520030367366,2.94529001574078,3.696642957712601,10.08064715258689,6.856014647461525,0.79674722428786,1.4703362916996248,1.0429837805591389,1.042983780559156,0.657004332127709,34.43022007416218,-94.20078030804427,0.20325277571213995,1.5874838711967623,1.5874838711967882,0.5874838711967623,26,14.0,PET_4
07340300,PET_3_CFE,PET_3,9.665191070590392,9.66520030367366,2.64123296490652,3.696642957712601,10.467646388302816,7.064940734722207,0.7144950148339063,1.4816325828265287,1.0830242581029752,1.0830242581029723,0.657004332127709,34.43022007416218,-94.20078030804427,0.2855049851660937,1.6484278796086478,1.6484278796086433,0.6484278796086478,26,14.0,PET_4
07340300,PET_4_CFE,PET_4,9.665191070590392,9.66520030367366,3.491950999283488,3.696642957712601,9.321477612807906,6.174608438421574,0.9446276092198604,1.5096467582956195,0.964437085619932,0.964437085619935,0.657004332127709,34.43022007416218,-94.20078030804427,0.05537239078013956,1.4679310903424363,1.4679310903424407,0.4679310903424363,26,14.0,PET_4
07340300,PET_5_CFE,PET_5,9.665191070590392,9.66520030367366,1.732035017789889,3.696642957712601,13.720860167436545,7.952528973811855,0.46854268524262166,1.7253455111726272,1.4196146728817782,1.4196146728817902,0.657004332127709,34.43022007416218,-94.20078030804427,0.5314573147573783,2.1607386792783467,2.160738679278365,1.1607386792783467,26,14.0,PET_4
07346045,NOAH_CFE,NOAH,7.0960849358245675,6.868416838243145,1.093213174242375,1.3189520223990252,8.645383798360166,5.71376367744791,0.8288498411442922,1.5130803943613018,1.2587156548541028,1.2587156548540899,0.877246678888312,32.86981558822101,-94.44945893462578,0.17115015885570783,1.4348480138439579,1.4348480138439432,0.4348480138439579,76,39.0,NOAH
07346045,PET_1_CFE,PET_1,7.0960849358245675,7.096086568613335,0.5563401962526373,1.3189520223990252,13.132225983226471,6.418176247637057,0.42180472587677387,2.0460993086721926,1.8506293372056022,1.8506293372055933,0.877246678888312,32.86981558822101,-94.44945893462578,0.5781952741232261,2.109588308217714,2.109588308217704,1.109588308217714,76,39.0,NOAH
07346045,PET_2_CFE,PET_2,7.0960849358245675,7.096086568613335,0.729668387255103,1.3189520223990252,12.516798709083885,6.377455279612179,0.5532182936631147,1.962663501396602,1.7639016362126803,1.7639016362126898,0.877246678888312,32.86981558822101,-94.44945893462578,0.4467817063368853,2.0107247809110875,2.010724780911098,1.0107247809110875,76,39.0,NOAH
07346045,PET_3_CFE,PET_3,7.0960849358245675,7.096086568613335,0.6741565263565028,1.3189520223990252,12.504123926566105,6.334455079275954,0.5111304390968582,1.973985728855364,1.7621154710644362,1.7621154710644438,0.877246678888312,32.86981558822101,-94.44945893462578,0.4888695609031418,2.00868867728,2.0086886772800083,1.00868867728,76,39.0,NOAH
07346045,PET_4_CFE,PET_4,7.0960849358245675,7.096086568613335,1.338289914506663,1.3189520223990252,11.373728685270075,5.64157193800589,1.0146615584033636,2.016056661202536,1.6028170704085203,1.6028170704085263,0.877246678888312,32.86981558822101,-94.44945893462578,0.014661558403363584,1.8270996163128084,1.8270996163128153,0.8270996163128084,76,39.0,NOAH
07346045,PET_5_CFE,PET_5,7.0960849358245675,7.096086568613335,0.4051103993646907,1.3189520223990252,15.808966643068622,6.565095248992437,0.307145667533714,2.4080330967772126,2.2278429793955987,2.2278429793955863,0.877246678888312,32.86981558822101,-94.44945893462578,0.692854332466286,2.539585538492805,2.539585538492791,1.5395855384928052,76,39.0,NOAH
07359610,NOAH_CFE,NOAH,9.62537561602251,9.29892841850849,4.379824462535655,4.092349067244315,5.701079037880106,4.839968506384542,1.070247036742865,1.1779165567626417,0.6130898939422673,0.613089893942263,0.681704238009044,34.46109932912597,-93.7849814189107,0.07024703674286492,0.8993488081177714,0.8993488081177651,0.1006511918822286,41,15.0,PET_4
07359610,PET_1_CFE,PET_1,9.62537561602251,9.6253740268039,1.7830507467668006,4.092349067244315,11.631696033467994,7.793125681895739,0.43570348410368187,1.4925585071070602,1.2084409396535722,1.208440939653567,0.681704238009044,34.46109932912597,-93.7849814189107,0.5642965158963181,1.7726762902089221,1.7726762902089144,0.7726762902089221,41,15.0,PET_4
07359610,PET_2_CFE,PET_2,9.62537561602251,9.6253740268039,2.2697186281786306,4.092349067244315,11.267895461492364,7.43357308470126,0.5546248843593888,1.5158114856881368,1.1706449463796953,1.1706449463796953,0.681704238009044,34.46109932912597,-93.7849814189107,0.44537511564061116,1.7172329011751937,1.7172329011751937,0.7172329011751937,41,15.0,PET_4
07359610,PET_3_CFE,PET_3,9.62537561602251,9.6253740268039,2.1281582677409374,4.092349067244315,11.055430812291158,7.485291995341978,0.520033416693358,1.4769538475146784,1.1485715548824347,1.1485715548824367,0.681704238009044,34.46109932912597,-93.7849814189107,0.479966583306642,1.6848531824254214,1.6848531824254243,0.6848531824254214,41,15.0,PET_4
07359610,PET_4_CFE,PET_4,9.62537561602251,9.6253740268039,3.501544813488193,4.092349067244315,8.994110546918014,6.055361873186589,0.8556319991163523,1.485313468505381,0.934416732468993,0.9344167324689984,0.681704238009044,34.46109932912597,-93.7849814189107,0.14436800088364765,1.3707069435243797,1.3707069435243877,0.3707069435243797,41,15.0,PET_4
07359610,PET_5_CFE,PET_5,9.62537561602251,9.6253740268039,1.1948849972944322,4.092349067244315,14.150621588807551,8.410234313971063,0.2919802239888197,1.6825478411820904,1.4701373213552156,1.4701373213552096,0.681704238009044,34.46109932912597,-93.7849814189107,0.7080197760111804,2.1565618040586565,2.1565618040586476,1.1565618040586565,41,15.0,PET_4
07362100,NOAH_CFE,NOAH,7.766295528544604,7.336323361629888,2.164296372673236,1.4439929497821005,6.5724124116096885,5.187410616672607,1.4988275205913089,1.2669928982459213,0.8958727809060908,0.8958727809060866,0.802148357161268,33.47091110118196,-93.03002392836055,0.49882752059130886,1.1168417573982266,1.1168417573982212,0.11684175739822655,121,41.0,NOAH
07362100,PET_1_CFE,PET_1,7.766295528544604,7.767959527524203,0.8019532190960632,1.4439929497821005,13.101322701261358,6.955286992044204,0.5553719768625452,1.883649476469812,1.6865848302684192,1.6865848302684137,0.802148357161268,33.47091110118196,-93.03002392836055,0.44462802313745475,2.102584659322988,2.1025846593229813,1.102584659322988,121,41.0,NOAH
07362100,PET_2_CFE,PET_2,7.766295528544604,7.767959527524203,1.1721433964204815,1.4439929497821005,11.055076697140482,6.71407096632544,0.811737617276704,1.6465534476158272,1.4231635293630251,1.4231635293630185,0.802148357161268,33.47091110118196,-93.03002392836055,0.18826238272329598,1.77418991967954,1.7741899196795319,0.7741899196795401,121,41.0,NOAH
07362100,PET_3_CFE,PET_3,7.766295528544604,7.767959527524203,0.9785052059122745,1.4439929497821005,12.050580233985041,6.801716367709457,0.6776384926671086,1.7716969633126864,1.5513186173648603,1.5513186173648617,0.802148357161268,33.47091110118196,-93.03002392836055,0.3223615073328914,1.9339547398125199,1.9339547398125216,0.9339547398125199,121,41.0,NOAH
07362100,PET_4_CFE,PET_4,7.766295528544604,7.767959527524203,1.4485439683007053,1.4439929497821005,11.563703325677054,6.304651331440552,1.003151690262263,1.83415429621147,1.4886410369033716,1.4886410369033611,0.802148357161268,33.47091110118196,-93.03002392836055,0.0031516902622630294,1.8558175973476283,1.8558175973476154,0.8558175973476283,121,41.0,NOAH
07362100,PET_5_CFE,PET_5,7.766295528544604,7.767959527524203,0.5944823414466108,1.4439929497821005,15.617440264730822,7.170864098863419,0.4116933822539221,2.1779021397443836,2.010494546140922,2.010494546140924,0.802148357161268,33.47091110118196,-93.03002392836055,0.5883066177460778,2.5063874134902977,2.5063874134903004,1.5063874134902977,121,41.0,NOAH
07362587,NOAH_CFE,NOAH,9.087267892341895,8.607018931771444,3.8405553674253112,4.136290750955636,5.736939179777568,4.787762838983918,0.9285022738157371,1.1982504924983062,0.6665419496871987,0.6665419496871948,0.749976777706078,34.784881004627444,-92.94678106327252,0.07149772618426287,0.888750118004883,0.8887501180048778,0.11124988199511698,7,2.0,PET_2
07362587,PET_1_CFE,PET_1,9.087267892341895,9.08727977825752,1.6086314766581806,4.136290750955636,11.569709667937502,7.470846620558708,0.388906770223183,1.5486477310482196,1.2731763465255592,1.2731763465255568,0.749976777706078,34.784881004627444,-92.94678106327252,0.611093229776817,1.697621025573311,1.6976210255733077,0.6976210255733111,7,2.0,PET_2
07362587,PET_2_CFE,PET_2,9.087267892341895,9.08727977825752,2.4468144082154395,4.136290750955636,9.58901009901704,6.703300322982321,0.5915479726975515,1.4304908980642026,1.055212377411332,1.055212377411323,0.749976777706078,34.784881004627444,-92.94678106327252,0.40845202730244845,1.4069934013675265,1.4069934013675145,0.4069934013675265,7,2.0,PET_2
07362587,PET_3_CFE,PET_3,9.087267892341895,9.08727977825752,2.0322045109187474,4.136290750955636,10.559697562500302,7.0567744862780675,0.49131084666841496,1.4963915288824499,1.1620306428515308,1.1620306428515135,0.749976777706078,34.784881004627444,-92.94678106327252,0.508689153331585,1.5494221653179507,1.5494221653179276,0.5494221653179507,7,2.0,PET_2
07362587,PET_4_CFE,PET_4,9.087267892341895,9.08727977825752,2.0504555720004176,4.136290750955636,10.913146359977649,7.030833919888262,0.49572326885548035,1.5521837785283779,1.2009255383650395,1.200925538365031,0.749976777706078,34.784881004627444,-92.94678106327252,0.5042767311445197,1.6012836317922527,1.6012836317922414,0.6012836317922527,7,2.0,PET_2
07362587,PET_5_CFE,PET_5,9.087267892341895,9.08727977825752,1.0549921757968912,4.136290750955636,13.796788516201158,8.035600627033135,0.2550575477686497,1.7169579669983102,1.518252860356709,1.5182528603566987,0.749976777706078,34.784881004627444,-92.94678106327252,0.7449424522313504,2.0243998287527307,2.024399828752717,1.0243998287527307,7,2.0,PET_2
07375000,NOAH_CFE,NOAH,9.50069361304193,9.092899444041677,2.9024175040975173,2.773271296041671,6.6048286218379335,5.8807214204622875,1.0465681840215844,1.1231323760476182,0.726372117330066,0.7263721173300596,0.805556798925254,30.74002838815413,-90.24032484320662,0.04656818402158436,0.9017019262939207,0.9017019262939127,0.09829807370607935,32,9.0,PET_2
07375000,PET_1_CFE,PET_1,9.50069361304193,9.502759406274032,0.62125497437568,2.773271296041671,13.959996746235689,8.675531657856714,0.22401521815136008,1.609122909901812,1.469046636813602,1.4690466368135955,0.805556798925254,30.74002838815413,-90.24032484320662,0.77598478184864,1.8236412860937343,1.8236412860937263,0.8236412860937343,32,9.0,PET_2
07375000,PET_2_CFE,PET_2,9.50069361304193,9.502759406274032,2.303714537244357,2.773271296041671,8.104117359141311,6.889547461285411,0.8306848812564717,1.1762916802128094,0.8528172726114382,0.8528172726114365,0.805556798925254,30.74002838815413,-90.24032484320662,0.16931511874352834,1.0586680836773241,1.0586680836773221,0.05866808367732412,32,9.0,PET_2
07375000,PET_3_CFE,PET_3,9.50069361304193,9.502759406274032,1.0412032108443232,2.773271296041671,11.746827311678858,8.219329899224055,0.37544224841271284,1.4291709246015074,1.2361490814892377,1.236149081489246,0.805556798925254,30.74002838815413,-90.24032484320662,0.6245577515872871,1.5345275257293651,1.5345275257293753,0.5345275257293651,32,9.0,PET_2
07375000,PET_4_CFE,PET_4,9.50069361304193,9.502759406274032,1.7364732502037088,2.773271296041671,11.886659846255021,7.573357876598481,0.6261461879630029,1.5695362664670258,1.2508640214974884,1.2508640214974822,0.805556798925254,30.74002838815413,-90.24032484320662,0.3738538120369971,1.5527943196138967,1.5527943196138891,0.5527943196138967,32,9.0,PET_2
07375000,PET_5_CFE,PET_5,9.50069361304193,9.502759406274032,0.4245694053916586,2.773271296041671,15.992751266441202,8.911326879274094,0.1530933544069967,1.7946543183863042,1.6829586631312863,1.6829586631312834,0.805556798925254,30.74002838815413,-90.24032484320662,0.8469066455930033,2.089186839930631,2.0891868399306275,1.089186839930631,32,9.0,PET_2
08013000,NOAH_CFE,NOAH,7.837300060635442,7.37849734768489,2.0468399989632498,1.891769261355419,6.607145485797363,5.282088296926678,1.0819712746028685,1.2508585836479966,0.8954594918802066,0.8954594918802085,0.745282546959656,31.235099272001925,-92.82021441102725,0.08197127460286846,1.2015033701422233,1.201503370142226,0.2015033701422233,191,55.0,NOAH
08013000,PET_1_CFE,PET_1,7.837300060635442,7.837398085550964,0.4330742923794864,1.891769261355419,13.913559801121682,7.382047987938114,0.22892553612441954,1.8847831690955847,1.775277923775843,1.7752779237758443,0.745282546959656,31.235099272001925,-92.82021441102725,0.7710744638755804,2.3820199882823005,2.3820199882823023,1.3820199882823005,191,55.0,NOAH
08013000,PET_2_CFE,PET_2,7.837300060635442,7.837398085550964,0.9120167634159964,1.891769261355419,11.39493771720838,7.037734707165972,0.4820972525806623,1.619120099199791,1.4539184551842659,1.4539184551842714,0.745282546959656,31.235099272001925,-92.82021441102725,0.5179027474193376,1.9508285295495724,1.9508285295495797,0.9508285295495724,191,55.0,NOAH
08013000,PET_3_CFE,PET_3,7.837300060635442,7.837398085550964,0.593767299856121,1.891769261355419,12.865150731294126,7.2412850464592085,0.3138687745833746,1.7766391805809156,1.6415078819349922,1.6415078819349775,0.745282546959656,31.235099272001925,-92.82021441102725,0.6861312254166254,2.2025309577306538,2.2025309577306342,1.2025309577306538,191,55.0,NOAH
08013000,PET_4_CFE,PET_4,7.837300060635442,7.837398085550964,0.8212958979233992,1.891769261355419,12.966464218252467,6.991495056083472,0.43414168667428044,1.8546053618345948,1.6544348107259546,1.6544348107259377,0.745282546959656,31.235099272001925,-92.82021441102725,0.5658583133257196,2.2198759617746866,2.219875961774664,1.2198759617746866,191,55.0,NOAH
